Curv,theta,xi,yi,sLap
0.0278266761012722,-0.898421922752511,19.4617918212747,-26.1609124306997,32.6810893234385
0.0309707123186993,-0.878283413944358,19.893186708508,-26.6919301496904,33.3652694028201
0.031768606336361,-0.872033733127287,20.0207818987332,-26.844763022577,33.5643620078558
0.032504253681876,-0.865636640046263,20.1493299337448,-26.9967918762065,33.7634546128915
0.0344841370811897,-0.842664823711706,20.598687735938,-27.5127009220437,34.447634692273
0.0354861186453917,-0.818672941073427,21.0600308129631,-28.0179134208522,35.1318147716546
0.0355698314341656,-0.81159580378992,21.196569031196,-28.1628112431292,35.3309073766903
0.0355554564320135,-0.804515109535985,21.3341150102945,-28.3067528311352,35.529999981726
0.0346851812961632,-0.780409524654383,21.8145038245848,-28.7938907606135,36.2141800611076
0.0324650451705008,-0.757361138683892,22.306246872625,-29.2695727212675,36.8983601404892
0.0315507628418072,-0.750985243704031,22.4513623408902,-29.405876996724,37.0974527455248
0.0305185299730601,-0.744801492857609,22.5973184702557,-29.5412857281981,37.2965453505605
0.0260693319769942,-0.72537363725417,23.1049446013586,-29.9999751685436,37.9807254299421
0.0203974442529677,-0.709408104266431,23.6206184316419,-30.4496193749535,38.6649055093237
0.0185500848989135,-0.705532568497141,23.7719396937942,-30.5789979504704,38.8639981143593
0.0166316987238204,-0.70202551568254,23.9237309679003,-30.7078305378499,39.063090719395
0.00959189270970967,-0.693027913940122,24.4482873942301,-31.1470748716944,39.7472707987766
0.00208252070453379,-0.68900744108379,24.9756974294381,-31.5829002883016,40.4314508781582
-0.000148909464602841,-0.688818474193245,25.1293911094629,-31.7094535975228,40.6305434831939
-0.00239250372289159,-0.689069735476727,25.2830789341062,-31.8360138538703,40.8296360882295
-0.0100781884957946,-0.693343859888185,25.8104151624926,-32.271928895873,41.5138161676111
-0.0176231240892794,-0.702828227825295,26.3347339197407,-32.7114560021933,42.1979962469927
-0.0197728855612894,-0.706552984792545,26.4864100969584,-32.8404243014192,42.3970888520284
-0.0219062455548278,-0.71070346299924,26.6375749532064,-32.9699836885733,42.596181457064
-0.0291028919133149,-0.728161175851727,27.1523839369253,-33.4206200893005,43.2803615364456
-0.0361593121823802,-0.750494720832548,27.6581098865112,-33.8813938388592,43.9645416158272
-0.038199188116304,-0.757895753791465,27.8032193866704,-34.0177114585676,44.1636342208629
-0.040238404545882,-0.765704845329127,27.9472813900013,-34.15512153212,44.3627268258985
-0.0472953052037881,-0.795641531025331,28.4335362626022,-34.6364132143124,45.0469069052801
-0.0544876885495375,-0.83045275485191,28.9039344210366,-35.1331644788067,45.7310869846617
-0.056617226771011,-0.841511538476488,29.0374252815898,-35.2808809405605,45.9301795896974
-0.0587571300554016,-0.852992445288079,29.1692341480123,-35.4300804880233,46.1292721947331
-0.0662164048575077,-0.895748363469206,29.6083209374026,-35.9547330499784,46.8134522741147
-0.0736104922170285,-0.943585468901745,30.0231729521411,-36.4986848164426,47.4976323534963
-0.0757069372063621,-0.958453833880943,30.1388253021289,-36.6607505002446,47.6967249585319
-0.0777482450189233,-0.973719802048804,30.2520280461605,-36.8245156471068,47.8958175635676
-0.0841323283102438,-1.02919051323044,30.6209947874313,-37.4005981781875,48.5799976429492
-0.0888856229406746,-1.08847121046737,30.9563043420217,-37.9968421387662,49.2641777223308
-0.0898397383126426,-1.10627716933877,31.0470689615997,-38.174048238627,49.4632703273664
-0.0905679591277798,-1.12423631978273,31.1346903589529,-38.3528221618115,49.6623629324021
-0.0910259402026427,-1.18655228139615,31.4106993569605,-38.978732341676,50.3465430117837
-0.0880725845888664,-1.24801460023451,31.6474844542216,-39.6205218822393,51.0307230911653
-0.0865265809449106,-1.26540465549509,31.7089565844104,-39.8098820458897,51.2298156962009
-0.0846939804982337,-1.28246340542977,31.7672172815988,-40.0002713996912,51.4289083012366
-0.0762163533744514,-1.33767001885328,31.9431826006046,-40.6613144083157,52.1130883806182
-0.0649185753484459,-1.3861116631442,32.0846933662358,-41.3306616383551,52.7972684599998
-0.0612058743002868,-1.39866043365715,32.1199843611744,-41.5265871397665,52.9963610650355
-0.0573532272475436,-1.41047627582722,32.1529193902357,-41.722947682908,53.1954536700711
-0.0433919927882526,-1.4449638912145,32.2499195220274,-42.4001565157955,53.8796337494527
-0.0290154454493833,-1.4697574337017,32.3268160156311,-43.0800075389958,54.5638138288343
-0.0248859231435878,-1.47511056060505,32.3463486192337,-43.2781295423457,54.76290643387
-0.0208067304336987,-1.47966349412342,32.3648938524953,-43.476358974755,54.9619990389056
-0.0074272710057226,-1.48924656926455,32.4233985855492,-44.1580256355371,55.6461791182872
0.0046280540163949,-1.49012865798363,32.478336506691,-44.83999944219,56.3303591976688
0.00782449045571167,-1.48888093388729,32.4945038653445,-45.0384336385132,56.5294518027045
0.0108731443270473,-1.48701958069496,32.5109504365637,-45.2368432203051,56.7285444077402
0.0200882358248023,-1.4763077562393,32.5715357761483,-45.9183383687296,57.4127244871217
0.0271943265914953,-1.46001261789499,32.641315968241,-46.5989362074765,58.0969045665033
0.0288369799754563,-1.45442905544357,32.6638924411322,-46.7967475828168,58.295997171539
